"","Country","Year","Gas","Unit","EU","rank","Sector","Emissions"
"4496","Japan",1966,"CO2","MtCO₂e",0,7,"Agriculture",0.01
"4497","Japan",1966,"CO2","MtCO₂e",0,7,"Energy",410
"4498","Japan",1966,"CO2","MtCO₂e",0,7,"Total excluding LULUCF",467
"4499","Japan",1967,"CO2","MtCO₂e",0,5,"Energy",480
"4500","Japan",1967,"CO2","MtCO₂e",0,5,"Waste",14.7
"4501","Japan",1967,"CO2","MtCO₂e",0,5,"Industrial Processes and Product Use",49
"4502","Japan",1967,"CO2","MtCO₂e",0,5,"Total excluding LULUCF",543
"4503","Japan",1967,"CO2","MtCO₂e",0,5,"Agriculture",0.01
"4504","Japan",1968,"CO2","MtCO₂e",0,5,"Total excluding LULUCF",622
"4505","Japan",1968,"CO2","MtCO₂e",0,5,"Waste",16.9
"4506","Japan",1968,"CO2","MtCO₂e",0,5,"Industrial Processes and Product Use",53.7
"4507","Japan",1968,"CO2","MtCO₂e",0,5,"Agriculture",0.01
"4508","Japan",1968,"CO2","MtCO₂e",0,5,"Energy",551
"4509","Japan",1969,"CO2","MtCO₂e",0,4,"Total excluding LULUCF",720
"4510","Japan",1969,"CO2","MtCO₂e",0,4,"Industrial Processes and Product Use",57.6
"4511","Japan",1969,"CO2","MtCO₂e",0,4,"Energy",643
"4512","Japan",1969,"CO2","MtCO₂e",0,4,"Agriculture",0.01
"4513","Japan",1969,"CO2","MtCO₂e",0,4,"Waste",19.7
"4514","Japan",1970,"CO2","MtCO₂e",0,4,"Waste",16.9
"4515","Japan",1970,"CO2","MtCO₂e",0,4,"Agriculture",0.19
"4516","Japan",1970,"CO2","MtCO₂e",0,4,"Total excluding LULUCF",834
"4517","Japan",1970,"CO2","MtCO₂e",0,4,"Industrial Processes and Product Use",58.6
"4518","Japan",1970,"CO2","MtCO₂e",0,4,"Energy",758
"4519","Japan",1971,"CO2","MtCO₂e",0,5,"Total excluding LULUCF",862
"4520","Japan",1971,"CO2","MtCO₂e",0,5,"Waste",16.4
"4521","Japan",1971,"CO2","MtCO₂e",0,5,"Industrial Processes and Product Use",59.4
"4522","Japan",1971,"CO2","MtCO₂e",0,5,"Agriculture",0.19
"4523","Japan",1971,"CO2","MtCO₂e",0,5,"Energy",786
"4524","Japan",1972,"CO2","MtCO₂e",0,5,"Waste",16
"4525","Japan",1972,"CO2","MtCO₂e",0,5,"Agriculture",0.2
"4526","Japan",1972,"CO2","MtCO₂e",0,5,"Energy",840
"4527","Japan",1972,"CO2","MtCO₂e",0,5,"Industrial Processes and Product Use",65.3
"4528","Japan",1972,"CO2","MtCO₂e",0,5,"Total excluding LULUCF",921
"4529","Japan",1973,"CO2","MtCO₂e",0,5,"Total excluding LULUCF",988
"4530","Japan",1973,"CO2","MtCO₂e",0,5,"Energy",897
"4531","Japan",1973,"CO2","MtCO₂e",0,5,"Industrial Processes and Product Use",74.1
"4532","Japan",1973,"CO2","MtCO₂e",0,5,"Waste",16
"4533","Japan",1973,"CO2","MtCO₂e",0,5,"Agriculture",0.25
"4534","Japan",1974,"CO2","MtCO₂e",0,5,"Waste",15.6
"4535","Japan",1974,"CO2","MtCO₂e",0,5,"Energy",900
"4536","Japan",1974,"CO2","MtCO₂e",0,5,"Industrial Processes and Product Use",69.9
"4537","Japan",1974,"CO2","MtCO₂e",0,5,"Total excluding LULUCF",986
"4538","Japan",1974,"CO2","MtCO₂e",0,5,"Agriculture",0.19
"4539","Japan",1975,"CO2","MtCO₂e",0,5,"Total excluding LULUCF",934
"4540","Japan",1975,"CO2","MtCO₂e",0,5,"Industrial Processes and Product Use",61.7
"4541","Japan",1975,"CO2","MtCO₂e",0,5,"Agriculture",0.2
"4542","Japan",1975,"CO2","MtCO₂e",0,5,"Energy",857
"4543","Japan",1975,"CO2","MtCO₂e",0,5,"Waste",15.4
"4544","Japan",1976,"CO2","MtCO₂e",0,5,"Industrial Processes and Product Use",64.6
"4545","Japan",1976,"CO2","MtCO₂e",0,5,"Total excluding LULUCF",975
"4546","Japan",1976,"CO2","MtCO₂e",0,5,"Waste",15.2
"4547","Japan",1976,"CO2","MtCO₂e",0,5,"Agriculture",0.22
"4548","Japan",1976,"CO2","MtCO₂e",0,5,"Energy",895
"4549","Japan",1977,"CO2","MtCO₂e",0,5,"Industrial Processes and Product Use",66.7
"4550","Japan",1977,"CO2","MtCO₂e",0,5,"Agriculture",0.21
"4551","Japan",1977,"CO2","MtCO₂e",0,5,"Total excluding LULUCF",1000
"4552","Japan",1977,"CO2","MtCO₂e",0,5,"Waste",14.9
"4553","Japan",1977,"CO2","MtCO₂e",0,5,"Energy",920
"4554","Japan",1978,"CO2","MtCO₂e",0,5,"Agriculture",0.2
"4555","Japan",1978,"CO2","MtCO₂e",0,5,"Waste",14.7
"4556","Japan",1978,"CO2","MtCO₂e",0,5,"Total excluding LULUCF",971
"4557","Japan",1978,"CO2","MtCO₂e",0,5,"Energy",882
"4558","Japan",1978,"CO2","MtCO₂e",0,5,"Industrial Processes and Product Use",74.3
"4559","Japan",1979,"CO2","MtCO₂e",0,5,"Industrial Processes and Product Use",77.1
"4560","Japan",1979,"CO2","MtCO₂e",0,5,"Agriculture",0.22
"4561","Japan",1979,"CO2","MtCO₂e",0,5,"Waste",14.5
"4562","Japan",1979,"CO2","MtCO₂e",0,5,"Energy",933
"4563","Japan",1979,"CO2","MtCO₂e",0,5,"Total excluding LULUCF",1030
"4564","Japan",1980,"CO2","MtCO₂e",0,5,"Total excluding LULUCF",1020
"4565","Japan",1980,"CO2","MtCO₂e",0,5,"Waste",14.4
"4566","Japan",1980,"CO2","MtCO₂e",0,5,"Energy",925
"4567","Japan",1980,"CO2","MtCO₂e",0,5,"Agriculture",0.61
"4568","Japan",1980,"CO2","MtCO₂e",0,5,"Industrial Processes and Product Use",75.6
"4569","Japan",1981,"CO2","MtCO₂e",0,5,"Industrial Processes and Product Use",71.5
"4570","Japan",1981,"CO2","MtCO₂e",0,5,"Waste",14.3
"4571","Japan",1981,"CO2","MtCO₂e",0,5,"Agriculture",0.67
"4572","Japan",1981,"CO2","MtCO₂e",0,5,"Energy",908
"4573","Japan",1981,"CO2","MtCO₂e",0,5,"Total excluding LULUCF",995
"4574","Japan",1982,"CO2","MtCO₂e",0,5,"Agriculture",0.72
"4575","Japan",1982,"CO2","MtCO₂e",0,5,"Waste",14.2
"4576","Japan",1982,"CO2","MtCO₂e",0,5,"Total excluding LULUCF",962
"4577","Japan",1982,"CO2","MtCO₂e",0,5,"Energy",880
"4578","Japan",1982,"CO2","MtCO₂e",0,5,"Industrial Processes and Product Use",66.5
"4579","Japan",1983,"CO2","MtCO₂e",0,5,"Agriculture",0.73
"4580","Japan",1983,"CO2","MtCO₂e",0,5,"Total excluding LULUCF",944
"4581","Japan",1983,"CO2","MtCO₂e",0,5,"Waste",14
"4582","Japan",1983,"CO2","MtCO₂e",0,5,"Energy",863
"4583","Japan",1983,"CO2","MtCO₂e",0,5,"Industrial Processes and Product Use",65.5
"4584","Japan",1984,"CO2","MtCO₂e",0,5,"Energy",922
"4585","Japan",1984,"CO2","MtCO₂e",0,5,"Total excluding LULUCF",1000
"4586","Japan",1984,"CO2","MtCO₂e",0,5,"Agriculture",0.72
"4587","Japan",1984,"CO2","MtCO₂e",0,5,"Industrial Processes and Product Use",65.6
"4588","Japan",1984,"CO2","MtCO₂e",0,5,"Waste",13.8
"4589","Japan",1985,"CO2","MtCO₂e",0,5,"Total excluding LULUCF",976
"4590","Japan",1985,"CO2","MtCO₂e",0,5,"Energy",900
"4591","Japan",1985,"CO2","MtCO₂e",0,5,"Waste",13.8
"4592","Japan",1985,"CO2","MtCO₂e",0,5,"Agriculture",0.69
"4593","Japan",1985,"CO2","MtCO₂e",0,5,"Industrial Processes and Product Use",61.4
"4594","Japan",1986,"CO2","MtCO₂e",0,5,"Energy",901
"4595","Japan",1986,"CO2","MtCO₂e",0,5,"Total excluding LULUCF",974
"4596","Japan",1986,"CO2","MtCO₂e",0,5,"Industrial Processes and Product Use",59.2
"4597","Japan",1986,"CO2","MtCO₂e",0,5,"Agriculture",0.7
"4598","Japan",1986,"CO2","MtCO₂e",0,5,"Waste",13.6
"4599","Japan",1987,"CO2","MtCO₂e",0,5,"Waste",13.4
"4600","Japan",1987,"CO2","MtCO₂e",0,5,"Industrial Processes and Product Use",59.2
"4601","Japan",1987,"CO2","MtCO₂e",0,5,"Agriculture",0.66
"4602","Japan",1987,"CO2","MtCO₂e",0,5,"Energy",891
"4603","Japan",1987,"CO2","MtCO₂e",0,5,"Total excluding LULUCF",964
"4604","Japan",1988,"CO2","MtCO₂e",0,5,"Total excluding LULUCF",1050
"4605","Japan",1988,"CO2","MtCO₂e",0,5,"Waste",13.2
"4606","Japan",1988,"CO2","MtCO₂e",0,5,"Industrial Processes and Product Use",63.7
"4607","Japan",1988,"CO2","MtCO₂e",0,5,"Agriculture",0.66
"4608","Japan",1988,"CO2","MtCO₂e",0,5,"Energy",973
"4609","Japan",1989,"CO2","MtCO₂e",0,4,"Total excluding LULUCF",1090
"4610","Japan",1989,"CO2","MtCO₂e",0,4,"Agriculture",0.66
"4611","Japan",1989,"CO2","MtCO₂e",0,4,"Energy",1010
"4612","Japan",1989,"CO2","MtCO₂e",0,4,"Industrial Processes and Product Use",65.4
"4613","Japan",1989,"CO2","MtCO₂e",0,4,"Waste",13
"4614","Japan",1990,"CO2","MtCO₂e",0,4,"Energy",1080
"4615","Japan",1990,"CO2","MtCO₂e",0,4,"Industrial Processes and Product Use",65.6
"4616","Japan",1990,"CO2","MtCO₂e",0,4,"Waste",13.1
"4617","Japan",1990,"CO2","MtCO₂e",0,4,"Agriculture",0.61
"4618","Japan",1990,"CO2","MtCO₂e",0,4,"Total excluding LULUCF",1160
"4619","Japan",1991,"CO2","MtCO₂e",0,4,"Agriculture",0.55
"4620","Japan",1991,"CO2","MtCO₂e",0,4,"Waste",13.1
"4621","Japan",1991,"CO2","MtCO₂e",0,4,"Energy",1090
"4622","Japan",1991,"CO2","MtCO₂e",0,4,"Total excluding LULUCF",1170
"4623","Japan",1991,"CO2","MtCO₂e",0,4,"Industrial Processes and Product Use",66.9
"4624","Japan",1992,"CO2","MtCO₂e",0,4,"Waste",14.2
"4625","Japan",1992,"CO2","MtCO₂e",0,4,"Industrial Processes and Product Use",66.8
"4626","Japan",1992,"CO2","MtCO₂e",0,4,"Agriculture",0.49
"4627","Japan",1992,"CO2","MtCO₂e",0,4,"Energy",1100
"4628","Japan",1992,"CO2","MtCO₂e",0,4,"Total excluding LULUCF",1180
"4629","Japan",1993,"CO2","MtCO₂e",0,4,"Total excluding LULUCF",1170
"4630","Japan",1993,"CO2","MtCO₂e",0,4,"Industrial Processes and Product Use",65.4
"4631","Japan",1993,"CO2","MtCO₂e",0,4,"Waste",13.9
"4632","Japan",1993,"CO2","MtCO₂e",0,4,"Agriculture",0.52
"4633","Japan",1993,"CO2","MtCO₂e",0,4,"Energy",1090
"4634","Japan",1994,"CO2","MtCO₂e",0,4,"Energy",1140
"4635","Japan",1994,"CO2","MtCO₂e",0,4,"Industrial Processes and Product Use",67.1
"4636","Japan",1994,"CO2","MtCO₂e",0,4,"Waste",16.5
"4637","Japan",1994,"CO2","MtCO₂e",0,4,"Total excluding LULUCF",1230
"4638","Japan",1994,"CO2","MtCO₂e",0,4,"Agriculture",0.34
"4639","Japan",1995,"CO2","MtCO₂e",0,4,"Energy",1160
"4640","Japan",1995,"CO2","MtCO₂e",0,4,"Industrial Processes and Product Use",67.5
"4641","Japan",1995,"CO2","MtCO₂e",0,4,"Total excluding LULUCF",1240
"4642","Japan",1995,"CO2","MtCO₂e",0,4,"Waste",16.7
"4643","Japan",1995,"CO2","MtCO₂e",0,4,"Agriculture",0.36
"4644","Japan",1996,"CO2","MtCO₂e",0,4,"Total excluding LULUCF",1250
"4645","Japan",1996,"CO2","MtCO₂e",0,4,"Agriculture",0.35
"4646","Japan",1996,"CO2","MtCO₂e",0,4,"Industrial Processes and Product Use",68
"4647","Japan",1996,"CO2","MtCO₂e",0,4,"Waste",17.1
"4648","Japan",1996,"CO2","MtCO₂e",0,4,"Energy",1170
"4649","Japan",1997,"CO2","MtCO₂e",0,4,"Total excluding LULUCF",1250
"4650","Japan",1997,"CO2","MtCO₂e",0,4,"Energy",1160
"4651","Japan",1997,"CO2","MtCO₂e",0,4,"Waste",17.7
"4652","Japan",1997,"CO2","MtCO₂e",0,4,"Agriculture",0.37
"4653","Japan",1997,"CO2","MtCO₂e",0,4,"Industrial Processes and Product Use",65.4
"4654","Japan",1998,"CO2","MtCO₂e",0,4,"Agriculture",0.38
"4655","Japan",1998,"CO2","MtCO₂e",0,4,"Total excluding LULUCF",1210
"4656","Japan",1998,"CO2","MtCO₂e",0,4,"Industrial Processes and Product Use",59.4
"4657","Japan",1998,"CO2","MtCO₂e",0,4,"Waste",17.7
"4658","Japan",1998,"CO2","MtCO₂e",0,4,"Energy",1130
"4659","Japan",1999,"CO2","MtCO₂e",0,4,"Industrial Processes and Product Use",59.7
"4660","Japan",1999,"CO2","MtCO₂e",0,4,"Agriculture",0.37
"4661","Japan",1999,"CO2","MtCO₂e",0,4,"Total excluding LULUCF",1240
"4662","Japan",1999,"CO2","MtCO₂e",0,4,"Waste",17.5
"4663","Japan",1999,"CO2","MtCO₂e",0,4,"Energy",1160
"4664","Japan",2000,"CO2","MtCO₂e",0,4,"Energy",1190
"4665","Japan",2000,"CO2","MtCO₂e",0,4,"Total excluding LULUCF",1260
"4666","Japan",2000,"CO2","MtCO₂e",0,4,"Waste",17.6
"4667","Japan",2000,"CO2","MtCO₂e",0,4,"Agriculture",0.44
"4668","Japan",2000,"CO2","MtCO₂e",0,4,"Industrial Processes and Product Use",60.2
"4669","Japan",2001,"CO2","MtCO₂e",0,4,"Energy",1170
"4670","Japan",2001,"CO2","MtCO₂e",0,4,"Waste",16.4
"4671","Japan",2001,"CO2","MtCO₂e",0,4,"Total excluding LULUCF",1250
"4672","Japan",2001,"CO2","MtCO₂e",0,4,"Industrial Processes and Product Use",58.9
"4673","Japan",2001,"CO2","MtCO₂e",0,4,"Agriculture",0.37
"4674","Japan",2002,"CO2","MtCO₂e",0,4,"Waste",15.8
"4675","Japan",2002,"CO2","MtCO₂e",0,4,"Agriculture",0.41
"4676","Japan",2002,"CO2","MtCO₂e",0,4,"Total excluding LULUCF",1280
"4677","Japan",2002,"CO2","MtCO₂e",0,4,"Energy",1210
"4678","Japan",2002,"CO2","MtCO₂e",0,4,"Industrial Processes and Product Use",56.3
"4679","Japan",2003,"CO2","MtCO₂e",0,4,"Energy",1220
"4680","Japan",2003,"CO2","MtCO₂e",0,4,"Industrial Processes and Product Use",55.4
"4681","Japan",2003,"CO2","MtCO₂e",0,4,"Waste",15.7
"4682","Japan",2003,"CO2","MtCO₂e",0,4,"Agriculture",0.43
"4683","Japan",2003,"CO2","MtCO₂e",0,4,"Total excluding LULUCF",1290
"4684","Japan",2004,"CO2","MtCO₂e",0,4,"Energy",1210
"4685","Japan",2004,"CO2","MtCO₂e",0,4,"Total excluding LULUCF",1280
"4686","Japan",2004,"CO2","MtCO₂e",0,4,"Waste",15.2
"4687","Japan",2004,"CO2","MtCO₂e",0,4,"Agriculture",0.4
"4688","Japan",2004,"CO2","MtCO₂e",0,4,"Industrial Processes and Product Use",55.4
"4689","Japan",2005,"CO2","MtCO₂e",0,4,"Waste",14.6
"4690","Japan",2005,"CO2","MtCO₂e",0,4,"Industrial Processes and Product Use",56.5
"4691","Japan",2005,"CO2","MtCO₂e",0,4,"Agriculture",0.41
"4692","Japan",2005,"CO2","MtCO₂e",0,4,"Energy",1220
"4693","Japan",2005,"CO2","MtCO₂e",0,4,"Total excluding LULUCF",1290
"4694","Japan",2006,"CO2","MtCO₂e",0,4,"Industrial Processes and Product Use",56.8
"4695","Japan",2006,"CO2","MtCO₂e",0,4,"Agriculture",0.38
"4696","Japan",2006,"CO2","MtCO₂e",0,4,"Waste",13.8
"4697","Japan",2006,"CO2","MtCO₂e",0,4,"Energy",1200
"4698","Japan",2006,"CO2","MtCO₂e",0,4,"Total excluding LULUCF",1270
"4699","Japan",2007,"CO2","MtCO₂e",0,5,"Energy",1230
"4700","Japan",2007,"CO2","MtCO₂e",0,5,"Waste",14
"4701","Japan",2007,"CO2","MtCO₂e",0,5,"Agriculture",0.5
"4702","Japan",2007,"CO2","MtCO₂e",0,5,"Industrial Processes and Product Use",56
"4703","Japan",2007,"CO2","MtCO₂e",0,5,"Total excluding LULUCF",1300
"4704","Japan",2008,"CO2","MtCO₂e",0,5,"Waste",15.1
"4705","Japan",2008,"CO2","MtCO₂e",0,5,"Energy",1160
"4706","Japan",2008,"CO2","MtCO₂e",0,5,"Total excluding LULUCF",1230
"4707","Japan",2008,"CO2","MtCO₂e",0,5,"Agriculture",0.44
"4708","Japan",2008,"CO2","MtCO₂e",0,5,"Industrial Processes and Product Use",51.6
"4709","Japan",2009,"CO2","MtCO₂e",0,5,"Energy",1100
"4710","Japan",2009,"CO2","MtCO₂e",0,5,"Total excluding LULUCF",1160
"4711","Japan",2009,"CO2","MtCO₂e",0,5,"Waste",12.6
"4712","Japan",2009,"CO2","MtCO₂e",0,5,"Agriculture",0.39
"4713","Japan",2009,"CO2","MtCO₂e",0,5,"Industrial Processes and Product Use",46.1
"4714","Japan",2010,"CO2","MtCO₂e",0,5,"Industrial Processes and Product Use",47.1
"4715","Japan",2010,"CO2","MtCO₂e",0,5,"Energy",1150
"4716","Japan",2010,"CO2","MtCO₂e",0,5,"Agriculture",0.4
"4717","Japan",2010,"CO2","MtCO₂e",0,5,"Total excluding LULUCF",1210
"4718","Japan",2010,"CO2","MtCO₂e",0,5,"Waste",12.8
"4719","Japan",2011,"CO2","MtCO₂e",0,5,"Energy",1200
"4720","Japan",2011,"CO2","MtCO₂e",0,5,"Total excluding LULUCF",1260
"4721","Japan",2011,"CO2","MtCO₂e",0,5,"Agriculture",0.42
"4722","Japan",2011,"CO2","MtCO₂e",0,5,"Waste",12.1
"4723","Japan",2011,"CO2","MtCO₂e",0,5,"Industrial Processes and Product Use",46.9
"4724","Japan",2012,"CO2","MtCO₂e",0,5,"Energy",1250
"4725","Japan",2012,"CO2","MtCO₂e",0,5,"Agriculture",0.52
"4726","Japan",2012,"CO2","MtCO₂e",0,5,"Total excluding LULUCF",1310
"4727","Japan",2012,"CO2","MtCO₂e",0,5,"Industrial Processes and Product Use",47
"4728","Japan",2012,"CO2","MtCO₂e",0,5,"Waste",12.7
"4729","Japan",2013,"CO2","MtCO₂e",0,5,"Energy",1250
"4730","Japan",2013,"CO2","MtCO₂e",0,5,"Agriculture",0.58
"4731","Japan",2013,"CO2","MtCO₂e",0,5,"Total excluding LULUCF",1310
"4732","Japan",2013,"CO2","MtCO₂e",0,5,"Waste",12.7
"4733","Japan",2013,"CO2","MtCO₂e",0,5,"Industrial Processes and Product Use",48.8
"4734","Japan",2014,"CO2","MtCO₂e",0,5,"Waste",12.2
"4735","Japan",2014,"CO2","MtCO₂e",0,5,"Agriculture",0.55
"4736","Japan",2014,"CO2","MtCO₂e",0,5,"Energy",1200
"4737","Japan",2014,"CO2","MtCO₂e",0,5,"Total excluding LULUCF",1260
"4738","Japan",2014,"CO2","MtCO₂e",0,5,"Industrial Processes and Product Use",48.2
"4739","Japan",2015,"CO2","MtCO₂e",0,5,"Waste",12.1
"4740","Japan",2015,"CO2","MtCO₂e",0,5,"Total excluding LULUCF",1220
"4741","Japan",2015,"CO2","MtCO₂e",0,5,"Industrial Processes and Product Use",46.8
"4742","Japan",2015,"CO2","MtCO₂e",0,5,"Agriculture",0.46
"4743","Japan",2015,"CO2","MtCO₂e",0,5,"Energy",1160
"4744","Japan",2016,"CO2","MtCO₂e",0,5,"Industrial Processes and Product Use",46.4
"4745","Japan",2016,"CO2","MtCO₂e",0,5,"Energy",1140
"4746","Japan",2016,"CO2","MtCO₂e",0,5,"Agriculture",0.45
"4747","Japan",2016,"CO2","MtCO₂e",0,5,"Total excluding LULUCF",1200
"4748","Japan",2016,"CO2","MtCO₂e",0,5,"Waste",11.6
"4749","Japan",2017,"CO2","MtCO₂e",0,5,"Waste",11.3
"4750","Japan",2017,"CO2","MtCO₂e",0,5,"Energy",1130
"4751","Japan",2017,"CO2","MtCO₂e",0,5,"Agriculture",0.49
"4752","Japan",2017,"CO2","MtCO₂e",0,5,"Industrial Processes and Product Use",47
"4753","Japan",2017,"CO2","MtCO₂e",0,5,"Total excluding LULUCF",1190
"4754","Japan",2018,"CO2","MtCO₂e",0,5,"Agriculture",0.49
"4755","Japan",2018,"CO2","MtCO₂e",0,5,"Energy",1080
"4756","Japan",2018,"CO2","MtCO₂e",0,5,"Industrial Processes and Product Use",46.4
"4757","Japan",2018,"CO2","MtCO₂e",0,5,"Waste",10.9
"4758","Japan",2018,"CO2","MtCO₂e",0,5,"Total excluding LULUCF",1140
"4759","Kuwait",1991,"CO2","MtCO₂e",0,9,"Agriculture",0
"4760","Kuwait",1991,"CO2","MtCO₂e",0,9,"Industrial Processes and Product Use",0.99
"4761","Kuwait",1991,"CO2","MtCO₂e",0,9,"Energy",488
"4762","Kuwait",1991,"CO2","MtCO₂e",0,9,"Total excluding LULUCF",489
"4763","Mexico",1919,"CO2","MtCO₂e",0,9,"Waste",0.07
"4764","Mexico",1919,"CO2","MtCO₂e",0,9,"Total excluding LULUCF",40.8
"4765","Mexico",1919,"CO2","MtCO₂e",0,9,"Industrial Processes and Product Use",0.41
"4766","Mexico",1919,"CO2","MtCO₂e",0,9,"Agriculture",0.05
"4767","Mexico",1919,"CO2","MtCO₂e",0,9,"Energy",40.2
"4768","Mexico",1920,"CO2","MtCO₂e",0,8,"Energy",67.9
"4769","Mexico",1920,"CO2","MtCO₂e",0,8,"Total excluding LULUCF",68.6
"4770","Mexico",1920,"CO2","MtCO₂e",0,8,"Industrial Processes and Product Use",0.41
"4771","Mexico",1920,"CO2","MtCO₂e",0,8,"Waste",0.12
"4772","Mexico",1920,"CO2","MtCO₂e",0,8,"Agriculture",0.09
"4773","Mexico",1921,"CO2","MtCO₂e",0,5,"Energy",78.9
"4774","Mexico",1921,"CO2","MtCO₂e",0,5,"Total excluding LULUCF",79.6
"4775","Mexico",1921,"CO2","MtCO₂e",0,5,"Agriculture",0.1
"4776","Mexico",1921,"CO2","MtCO₂e",0,5,"Industrial Processes and Product Use",0.42
"4777","Mexico",1921,"CO2","MtCO₂e",0,5,"Waste",0.15
"4778","Mexico",1922,"CO2","MtCO₂e",0,6,"Total excluding LULUCF",75.9
"4779","Mexico",1922,"CO2","MtCO₂e",0,6,"Waste",0.14
"4780","Mexico",1922,"CO2","MtCO₂e",0,6,"Energy",75.2
"4781","Mexico",1922,"CO2","MtCO₂e",0,6,"Industrial Processes and Product Use",0.46
"4782","Mexico",1922,"CO2","MtCO₂e",0,6,"Agriculture",0.1
"4783","Mexico",1923,"CO2","MtCO₂e",0,8,"Total excluding LULUCF",65.3
"4784","Mexico",1923,"CO2","MtCO₂e",0,8,"Agriculture",0.08
"4785","Mexico",1923,"CO2","MtCO₂e",0,8,"Waste",0.12
"4786","Mexico",1923,"CO2","MtCO₂e",0,8,"Industrial Processes and Product Use",0.52
"4787","Mexico",1923,"CO2","MtCO₂e",0,8,"Energy",64.6
"4788","Mexico",1924,"CO2","MtCO₂e",0,8,"Agriculture",0.08
"4789","Mexico",1924,"CO2","MtCO₂e",0,8,"Total excluding LULUCF",62.1
"4790","Mexico",1924,"CO2","MtCO₂e",0,8,"Industrial Processes and Product Use",0.59
"4791","Mexico",1924,"CO2","MtCO₂e",0,8,"Waste",0.11
"4792","Mexico",1924,"CO2","MtCO₂e",0,8,"Energy",61.3
"4793","Mexico",1925,"CO2","MtCO₂e",0,8,"Total excluding LULUCF",53.6
"4794","Mexico",1925,"CO2","MtCO₂e",0,8,"Industrial Processes and Product Use",0.68
"4795","Mexico",1925,"CO2","MtCO₂e",0,8,"Energy",52.8
"4796","Mexico",1925,"CO2","MtCO₂e",0,8,"Agriculture",0.07
"4797","Mexico",1925,"CO2","MtCO₂e",0,8,"Waste",0.09
"4798","Mexico",1998,"CO2","MtCO₂e",0,10,"Agriculture",0.45
"4799","Mexico",1998,"CO2","MtCO₂e",0,10,"Industrial Processes and Product Use",35.4
"4800","Mexico",1998,"CO2","MtCO₂e",0,10,"Waste",0.54
"4801","Mexico",1998,"CO2","MtCO₂e",0,10,"Energy",395
"4802","Mexico",1998,"CO2","MtCO₂e",0,10,"Total excluding LULUCF",432
"4803","Mexico",2008,"CO2","MtCO₂e",0,8,"Industrial Processes and Product Use",39.9
"4804","Mexico",2008,"CO2","MtCO₂e",0,8,"Energy",533
"4805","Mexico",2008,"CO2","MtCO₂e",0,8,"Total excluding LULUCF",574
"4806","Mexico",2008,"CO2","MtCO₂e",0,8,"Waste",0.99
"4807","Mexico",2008,"CO2","MtCO₂e",0,8,"Agriculture",0.47
"4808","Mexico",2009,"CO2","MtCO₂e",0,10,"Total excluding LULUCF",534
"4809","Mexico",2009,"CO2","MtCO₂e",0,10,"Industrial Processes and Product Use",36.3
"4810","Mexico",2009,"CO2","MtCO₂e",0,10,"Energy",496
"4811","Mexico",2009,"CO2","MtCO₂e",0,10,"Agriculture",0.47
"4812","Mexico",2009,"CO2","MtCO₂e",0,10,"Waste",1.02
"4813","Netherlands",1850,"CO2","MtCO₂e",1,7,"Industrial Processes and Product Use",0.06
"4814","Netherlands",1850,"CO2","MtCO₂e",1,7,"Agriculture",0
"4815","Netherlands",1850,"CO2","MtCO₂e",1,7,"Energy",3.01
"4816","Netherlands",1850,"CO2","MtCO₂e",1,7,"Total excluding LULUCF",3.07
"4817","Netherlands",1851,"CO2","MtCO₂e",1,7,"Total excluding LULUCF",3.05
"4818","Netherlands",1851,"CO2","MtCO₂e",1,7,"Industrial Processes and Product Use",0.06
"4819","Netherlands",1851,"CO2","MtCO₂e",1,7,"Agriculture",0
"4820","Netherlands",1851,"CO2","MtCO₂e",1,7,"Energy",2.99
"4821","Netherlands",1852,"CO2","MtCO₂e",1,7,"Agriculture",0
"4822","Netherlands",1852,"CO2","MtCO₂e",1,7,"Total excluding LULUCF",3.68
"4823","Netherlands",1852,"CO2","MtCO₂e",1,7,"Energy",3.61
"4824","Netherlands",1852,"CO2","MtCO₂e",1,7,"Industrial Processes and Product Use",0.07
"4825","Netherlands",1853,"CO2","MtCO₂e",1,7,"Total excluding LULUCF",4.08
"4826","Netherlands",1853,"CO2","MtCO₂e",1,7,"Energy",4
"4827","Netherlands",1853,"CO2","MtCO₂e",1,7,"Agriculture",0
"4828","Netherlands",1853,"CO2","MtCO₂e",1,7,"Industrial Processes and Product Use",0.07
"4829","Netherlands",1854,"CO2","MtCO₂e",1,6,"Energy",5.7
"4830","Netherlands",1854,"CO2","MtCO₂e",1,6,"Industrial Processes and Product Use",0.11
"4831","Netherlands",1854,"CO2","MtCO₂e",1,6,"Agriculture",0.01
"4832","Netherlands",1854,"CO2","MtCO₂e",1,6,"Total excluding LULUCF",5.82
"4833","Netherlands",1855,"CO2","MtCO₂e",1,7,"Energy",4.46
"4834","Netherlands",1855,"CO2","MtCO₂e",1,7,"Agriculture",0.01
"4835","Netherlands",1855,"CO2","MtCO₂e",1,7,"Total excluding LULUCF",4.55
"4836","Netherlands",1855,"CO2","MtCO₂e",1,7,"Industrial Processes and Product Use",0.08
"4837","Netherlands",1856,"CO2","MtCO₂e",1,7,"Industrial Processes and Product Use",0.08
"4838","Netherlands",1856,"CO2","MtCO₂e",1,7,"Agriculture",0.01
